datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2025-07-13T10:10:36.845+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,,,0.00,,,26,23,,,,,,,,0,2025-07-13T10:10:36.768+0200,1,1,0.009,48.0987633,-2.1154633,6.62,3.56,5.34,6.62,92.9,224,6,,euc.battery2Imbalance=0.028
2025-07-13T10:10:37.287+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:36.768+0200,2,2,0.009,48.0987633,-2.1154633,6.62,3.56,5.34,6.62,92.9,224,6,,euc.distance=0
2025-07-13T10:10:37.485+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:37.768+0200,2,2,0.009,48.0987617,-2.1154867,0.00,2.67,5.34,6.62,92.0,224,6,,euc.distanceUser=505.699
2025-07-13T10:10:37.693+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:37.768+0200,2,2,0.009,48.0987617,-2.1154867,0.00,2.67,5.34,6.62,92.0,224,6,,euc.distanceTotal=895.167
2025-07-13T10:10:37.946+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:37.768+0200,2,2,0.009,48.0987617,-2.1154867,0.00,2.67,5.34,6.62,92.0,224,6,,euc.firmware=GW2035105
2025-07-13T10:10:39.171+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:38.768+0200,4,2,0.009,48.0988600,-2.1154567,0.00,2.14,5.34,6.62,78.1,224,4,,euc.make=Begode
2025-07-13T10:10:39.236+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:38.768+0200,4,2,0.009,48.0988600,-2.1154567,0.00,2.14,5.34,6.62,78.1,224,4,,euc.model=Blitz
2025-07-13T10:10:39.291+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:38.768+0200,4,2,0.009,48.0988600,-2.1154567,0.00,2.14,5.34,6.62,78.1,224,4,,euc.name=Blitz
2025-07-13T10:10:39.697+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:39.768+0200,4,2,0.009,48.0988700,-2.1154717,1.87,2.09,5.34,6.62,77.2,190,4,,euc.type=GOTWAY
2025-07-13T10:10:39.719+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:39.768+0200,4,2,0.009,48.0988700,-2.1154717,1.87,2.09,5.34,6.62,77.2,190,4,,euc.btAddress=18:7A:3E:9C:74:01
2025-07-13T10:10:40.292+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:39.768+0200,5,2,0.009,48.0988700,-2.1154717,1.87,2.09,5.34,6.62,77.2,190,4,,euc.btName=GotWay_002933
2025-07-13T10:10:40.312+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:39.768+0200,5,2,0.009,48.0988700,-2.1154717,1.87,2.09,5.34,6.62,77.2,190,4,,euc.speedCorrection=0
2025-07-13T10:10:40.904+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:40.768+0200,5,2,0.010,48.0988617,-2.1154683,2.86,2.20,4.51,6.62,77.2,202,4,,euc.distCorrection=0
2025-07-13T10:10:40.928+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:40.768+0200,5,2,0.010,48.0988617,-2.1154683,2.86,2.20,4.51,6.62,77.2,202,4,,info.manufacturer=TCL
2025-07-13T10:10:41.506+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:41.768+0200,6,3,0.012,48.0988800,-2.1154500,2.91,2.29,4.11,6.62,76.7,212,3,,info.brand=TCL
2025-07-13T10:10:42.076+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:41.768+0200,6,3,0.012,48.0988800,-2.1154500,2.91,2.29,4.11,6.62,76.7,212,3,,info.device=Goldfinch_NP_Pro
2025-07-13T10:10:42.094+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:41.768+0200,6,3,0.012,48.0988800,-2.1154500,2.91,2.29,4.11,6.62,76.7,212,3,,info.display=UP1A.231005.007
2025-07-13T10:10:42.112+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:41.768+0200,6,3,0.012,48.0988800,-2.1154500,2.91,2.29,4.11,6.62,76.7,212,3,,info.id=UP1A.231005.007
2025-07-13T10:10:42.738+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:42.768+0200,7,4,0.012,48.0989083,-2.1154467,1.28,2.18,4.11,6.62,72.0,221,3,,info.model=T803D
2025-07-13T10:10:42.756+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:42.768+0200,7,4,0.012,48.0989083,-2.1154467,1.28,2.18,4.11,6.62,72.0,221,3,,info.product=T803D_EEA
2025-07-13T10:10:43.337+0200,0,0,0.000,895.167,0.00,0.00,0.00,0.00,,0.00,133.89,0.00,0.00,0,100,26,23,,100,,,,,,0,2025-07-13T10:10:42.768+0200,8,4,0.012,48.0989083,-2.1154467,1.28,2.18,4.11,6.62,72.0,221,3,,info.sdk=34
