stat,trip_id,wh.km-1,speed,power,current,current_phase,temperature,motor_temperature,battery_temperature,safety_margin
min,0,-48.16117684681804,3.01,-1506.0,-12.47,0.0,11.0,,,
max,0,575.9462915601023,43.82,5269.53,47.02,0.0,39.0,,,
mean,0,25.130720646114668,19.491318145483614,481.11936610711433,4.067439648281375,0.0,28.25427657873701,,,
std_dev,0,33.05742994836913,10.616424316224073,588.1977232569111,5.00733559174441,0.0,3.884392870257107,,,
