datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2025-07-17T16:48:42.819+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:42.261+0200,0,0,0.000,48.0989567,-2.1154517,0.00,0.00,0.00,0.00,73.0,0,3,,euc.battery2Imbalance=0.035
2025-07-17T16:48:42.844+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:42.261+0200,0,0,0.000,48.0989567,-2.1154517,0.00,0.00,0.00,0.00,73.0,0,3,,euc.distance=0
2025-07-17T16:48:43.279+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:42.261+0200,0,0,0.000,48.0989567,-2.1154517,0.00,0.00,0.00,0.00,73.0,0,3,,euc.distanceUser=524.767
2025-07-17T16:48:43.321+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:42.261+0200,0,0,0.000,48.0989567,-2.1154517,0.00,0.00,0.00,0.00,73.0,0,3,,euc.distanceTotal=914.235
2025-07-17T16:48:43.407+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:43.261+0200,0,0,0.000,48.0989567,-2.1154500,2.05,0.51,2.05,2.05,73.0,41,3,,euc.firmware=GW2035105
2025-07-17T16:48:43.776+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:43.261+0200,0,0,0.000,48.0989567,-2.1154500,2.05,0.51,2.05,2.05,73.0,41,3,,euc.make=Begode
2025-07-17T16:48:43.956+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:43.261+0200,1,1,0.000,48.0989567,-2.1154500,2.05,0.51,2.05,2.05,73.0,41,3,,euc.model=Blitz
2025-07-17T16:48:44.384+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:44.261+0200,1,1,0.001,48.0989667,-2.1154450,2.11,0.83,2.08,2.11,73.2,43,3,,euc.name=Blitz
2025-07-17T16:48:44.557+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:44.261+0200,1,1,0.001,48.0989667,-2.1154450,2.11,0.83,2.08,2.11,73.2,43,3,,euc.type=GOTWAY
2025-07-17T16:48:44.870+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:44.261+0200,1,1,0.001,48.0989667,-2.1154450,2.11,0.83,2.08,2.11,73.2,43,3,,euc.btAddress=18:7A:3E:9C:74:01
2025-07-17T16:48:45.175+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:44.261+0200,2,2,0.001,48.0989667,-2.1154450,2.11,0.83,2.08,2.11,73.2,43,3,,euc.btName=GotWay_002933
2025-07-17T16:48:45.603+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:45.261+0200,2,2,0.001,48.0989667,-2.1154417,0.00,0.69,2.08,2.11,73.5,43,3,,euc.speedCorrection=0
2025-07-17T16:48:45.780+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:45.261+0200,2,2,0.001,48.0989667,-2.1154417,0.00,0.69,2.08,2.11,73.5,43,3,,euc.distCorrection=0
2025-07-17T16:48:46.097+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:45.261+0200,3,2,0.001,48.0989667,-2.1154417,0.00,0.69,2.08,2.11,73.5,43,3,,info.manufacturer=TCL
2025-07-17T16:48:46.402+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:46.261+0200,3,2,0.001,48.0989617,-2.1154383,0.00,0.59,2.08,2.11,73.6,43,3,,info.brand=TCL
2025-07-17T16:48:46.831+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:46.261+0200,3,2,0.001,48.0989617,-2.1154383,0.00,0.59,2.08,2.11,73.6,43,3,,info.device=Goldfinch_NP_Pro
2025-07-17T16:48:47.006+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:46.261+0200,4,2,0.001,48.0989617,-2.1154383,0.00,0.59,2.08,2.11,73.6,43,3,,info.display=UP1A.231005.007
2025-07-17T16:48:47.319+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:47.261+0200,4,2,0.001,48.0989583,-2.1154350,0.00,0.52,2.08,2.11,73.7,43,3,,info.id=UP1A.231005.007
2025-07-17T16:48:47.610+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:47.261+0200,4,2,0.001,48.0989583,-2.1154350,0.00,0.52,2.08,2.11,73.7,43,3,,info.model=T803D
2025-07-17T16:48:47.928+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:47.261+0200,5,2,0.001,48.0989583,-2.1154350,0.00,0.52,2.08,2.11,73.7,43,3,,info.product=T803D_EEA
2025-07-17T16:48:48.235+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:47.261+0200,5,2,0.001,48.0989583,-2.1154350,0.00,0.52,2.08,2.11,73.7,43,3,,info.sdk=34
2025-07-17T16:48:48.658+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:48.261+0200,5,2,0.001,48.0989400,-2.1154400,0.00,0.46,2.08,2.11,73.9,43,3,,info.instance=4d7e824fccf1c8a8
2025-07-17T16:48:48.842+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:48.261+0200,5,2,0.001,48.0989400,-2.1154400,0.00,0.46,2.08,2.11,73.9,43,3,,info.appVersionName=2.54.0
2025-07-17T16:48:49.272+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:48.261+0200,6,2,0.001,48.0989400,-2.1154400,0.00,0.46,2.08,2.11,73.9,43,3,,info.appVersionCode=2020540000
2025-07-17T16:48:49.460+0200,0,0,0.000,914.235,0.00,0.00,0.00,0.00,,0.00,133.59,0.00,0.00,0,100,27,24,,100,,,,,,0,2025-07-17T16:48:49.261+0200,6,2,0.001,48.0989200,-2.1154517,0.00,0.42,2.08,2.11,74.2,43,3,,info.timeZone=Europe/Paris
