datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2025-07-16T09:15:16.019+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.19,0.11,,9,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:15.573+0200,0,0,0.000,48.1188433,-1.7619717,0.00,0.00,0.00,0.00,18.3,0,5,,euc.batteryCircuitResistance=0.19
2025-07-16T09:15:16.414+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.22,0.08,,6,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:15.573+0200,0,0,0.000,48.1188433,-1.7619717,0.00,0.00,0.00,0.00,18.3,0,5,,euc.distance=0
2025-07-16T09:15:16.901+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.21,0.09,,7,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:16.573+0200,0,0,0.000,48.1188417,-1.7619383,0.00,0.00,0.00,0.00,22.2,0,4,,euc.distanceUser=12.73
2025-07-16T09:15:17.349+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.22,0.06,,5,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:16.573+0200,0,0,0.000,48.1188417,-1.7619383,0.00,0.00,0.00,0.00,22.2,0,4,,euc.distanceTotal=226.31
2025-07-16T09:15:17.889+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.21,0.04,,3,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:17.573+0200,0,0,0.000,48.1188417,-1.7619150,0.00,0.00,0.00,0.00,27.1,0,3,,euc.energyConsumedTotal=4570.9
2025-07-16T09:15:18.772+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.19,0.09,,7,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:18.573+0200,0,0,0.000,48.1188400,-1.7619167,0.00,0.00,0.00,0.00,29.4,0,3,,euc.energyConsumptionTotalAvg=20.2
2025-07-16T09:15:18.792+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.19,0.09,,7,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:18.573+0200,0,0,0.000,48.1188400,-1.7619167,0.00,0.00,0.00,0.00,29.4,0,3,,euc.firmware=1.8.36
2025-07-16T09:15:19.345+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.21,0.03,,2,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:18.573+0200,0,0,0.000,48.1188400,-1.7619167,0.00,0.00,0.00,0.00,29.4,0,3,,euc.firmwareBattery1=0.0.14
2025-07-16T09:15:19.360+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.21,0.03,,2,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:18.573+0200,0,0,0.000,48.1188400,-1.7619167,0.00,0.00,0.00,0.00,29.4,0,3,,euc.firmwareBattery2=0.0.14
2025-07-16T09:15:19.907+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.19,0.09,,7,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:19.573+0200,0,0,0.000,48.1188383,-1.7619133,0.00,0.00,0.00,0.00,29.2,0,3,,euc.firmwareBluetooth=1.4.10
2025-07-16T09:15:19.927+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.19,0.09,,7,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:19.573+0200,0,0,0.000,48.1188383,-1.7619133,0.00,0.00,0.00,0.00,29.2,0,3,,euc.firmwareInverter=7.4.38
2025-07-16T09:15:20.444+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.21,0.09,,7,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:19.573+0200,0,0,0.000,48.1188383,-1.7619133,0.00,0.00,0.00,0.00,29.2,0,3,,euc.make=Inmotion
2025-07-16T09:15:20.465+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.21,0.09,,7,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:19.573+0200,0,0,0.000,48.1188383,-1.7619133,0.00,0.00,0.00,0.00,29.2,0,3,,euc.model=V9
2025-07-16T09:15:20.482+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.21,0.09,,7,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:19.573+0200,0,0,0.000,48.1188383,-1.7619133,0.00,0.00,0.00,0.00,29.2,0,3,,euc.serial=A1421911600183A4
2025-07-16T09:15:23.437+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.19,0.14,,11,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:22.573+0200,0,0,0.000,48.1188433,-1.7618933,0.45,0.13,0.00,0.76,34.8,319,2,,euc.serialBattery1=BW268Y00720S103A624
2025-07-16T09:15:23.461+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.19,0.14,,11,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:22.573+0200,0,0,0.000,48.1188433,-1.7618933,0.45,0.13,0.00,0.76,34.8,319,2,,euc.serialBattery2=BW268Y00720S103A624
2025-07-16T09:15:23.479+0200,0,0,0.000,226.310,0.00,0.00,0.00,0.00,35.00,0.00,81.19,0.14,,11,90,22,22,22,100,,-58.6,2.5,,,0,2025-07-16T09:15:22.573+0200,0,0,0.000,48.1188433,-1.7618933,0.45,0.13,0.00,0.76,34.8,319,2,,euc.type=INMOTION_NEW
