datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2025-07-25T17:44:21.532+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,,,0.00,,,26,,,,,,,,,0,,,,,,,,,,,,,,,euc.distance=0
2025-07-25T17:44:21.769+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,26,,,100,,,,,,0,,,,,,,,,,,,,,,euc.distanceUser=0
2025-07-25T17:44:22.067+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,26,,,100,,,,,,0,,,,,,,,,,,,,,,euc.distanceTotal=0
2025-07-25T17:44:22.364+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,26,,,100,,,,,,0,,,,,,,,,,,,,,,euc.firmware=GW2304015
2025-07-25T17:44:22.685+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,26,,,100,,,,,,0,,,,,,,,,,,,,,,euc.make=Begode
2025-07-25T17:44:22.982+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,26,,,100,,,,,,0,,,,,,,,,,,,,,,euc.model=Master Pro
2025-07-25T17:44:23.836+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,26,,,100,,,,,,0,,,,,,,,,,,,,,,euc.name=Master PRO
2025-07-25T17:44:23.860+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,26,,,100,,,,,,0,,,,,,,,,,,,,,,euc.type=GOTWAY
2025-07-25T17:44:24.425+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,26,,,100,,,,,,0,,,,,,,,,,,,,,,euc.btAddress=88:25:84:F0:38:D3
2025-07-25T17:44:24.442+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,26,,,100,,,,,,0,,,,,,,,,,,,,,,euc.btName=GotWay_69594
2025-07-25T17:44:25.040+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,26,,,100,,,,,,0,,,,,,,,,,,,,,,euc.speedCorrection=0
2025-07-25T17:44:25.060+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,26,,,100,,,,,,0,,,,,,,,,,,,,,,euc.distCorrection=0
2025-07-25T17:44:25.659+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.manufacturer=TCL
2025-07-25T17:44:25.675+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.brand=TCL
2025-07-25T17:44:26.278+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.device=Goldfinch_NP_Pro
2025-07-25T17:44:26.294+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.display=UP1A.231005.007
2025-07-25T17:44:26.922+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.id=UP1A.231005.007
2025-07-25T17:44:26.959+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.model=T803D
2025-07-25T17:44:27.545+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.product=T803D_EEA
2025-07-25T17:44:27.567+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.50,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.sdk=34
2025-07-25T17:44:28.125+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.instance=4d7e824fccf1c8a8
2025-07-25T17:44:28.145+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.appVersionName=2.54.0
2025-07-25T17:44:28.767+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.appVersionCode=2020540000
2025-07-25T17:44:28.795+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.timeZone=Europe/Paris
2025-07-25T17:44:29.345+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.gnssTimeSkew=499
2025-07-25T17:44:29.368+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.networkTimeSkew=500
2025-07-25T17:44:29.965+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.gpsTimeSkew=0
2025-07-25T17:44:29.986+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,info.gpsTimeCorrection=0
2025-07-25T17:44:30.582+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,
2025-07-25T17:44:30.601+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,
2025-07-25T17:44:31.206+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,
2025-07-25T17:44:31.228+0200,0,0,0.000,0.000,0.00,0.00,0.00,0.00,,0.00,131.39,0.00,0.00,0,100,27,,,100,,,,,,0,,,,,,,,,,,,,,,
