date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2024-06-08,18:20:27.606,0.00,84.20,1.00,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:28.435,0.00,84.20,1.50,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:28.646,0.00,84.20,1.00,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:28.814,0.00,84.20,1.40,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:29.016,0.00,84.20,0.20,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:29.274,0.00,84.20,0.10,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:29.434,0.00,84.20,0.80,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:29.697,0.00,84.20,1.50,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:29.837,0.00,84.20,2.80,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:30.096,0.00,84.20,0.90,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:30.240,0.00,84.20,1.10,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:30.452,0.00,84.20,0.00,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:30.656,0.00,84.20,1.60,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:30.853,0.00,84.20,1.60,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:31.058,0.00,84.20,0.10,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:31.257,0.00,84.20,0.30,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:31.462,0.00,84.20,1.60,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:31.676,0.00,84.20,1.90,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:31.937,0.00,84.20,0.60,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:32.078,0.00,84.20,0.40,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:32.344,0.00,84.20,2.50,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:32.475,0.00,84.20,1.10,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:32.693,0.00,84.20,1.90,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:32.956,0.00,84.20,1.30,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:33.105,0.00,84.20,0.80,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:33.368,0.00,84.20,1.10,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:33.498,0.00,84.20,0.20,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:33.696,0.00,84.20,0.80,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:33.914,0.00,84.20,0.70,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:34.179,0.00,84.20,1.40,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:34.318,0.00,84.20,0.00,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:34.582,0.00,84.20,0.50,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:34.727,0.00,84.20,0.70,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:34.935,0.00,84.20,2.00,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:35.203,0.00,84.20,0.80,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:35.341,0.00,84.10,0.90,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:35.606,0.00,84.10,1.50,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:35.744,0.00,84.10,1.30,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:36.028,0.00,84.10,1.30,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:36.163,0.00,84.10,1.10,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:36.432,0.00,84.10,1.50,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:36.560,0.00,84.10,0.10,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:36.778,0.00,84.10,2.50,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:36.966,0.00,84.10,0.70,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:37.177,0.00,84.10,0.40,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:37.443,0.00,84.10,2.30,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:37.580,0.00,84.10,3.10,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:37.844,0.00,84.10,0.10,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:37.988,0.00,84.10,0.60,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:38.197,0.00,84.10,0.90,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:38.463,0.00,84.10,0.40,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:38.603,0.00,84.10,3.70,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:38.865,0.00,84.10,2.60,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:39.004,0.00,84.10,0.50,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:39.206,0.00,84.10,0.00,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:39.419,0.00,84.10,0.20,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:39.698,0.00,84.10,0.00,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:39.829,0.00,84.10,0.40,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:40.086,0.00,84.10,0.60,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:40.220,0.00,84.10,0.40,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:40.432,0.00,84.10,2.90,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:40.704,0.00,84.10,0.50,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:40.837,0.00,84.10,0.20,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:41.096,0.00,84.10,0.30,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:41.244,0.00,84.10,0.90,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:41.444,0.00,84.10,0.50,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:41.654,0.00,84.10,2.70,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
2024-06-08,18:20:41.919,0.00,84.10,1.10,0.00,0.00,0.00,0.00,100,0,0,22,0,0.00,0.00,,
